,id,name,grade level,course,course score
11424,0894,Robert Banks,9,Yearbook,94
11425,0894,Robert Banks,10,Algebra 2,100
11426,0894,Robert Banks,10,Chemistry,99
11427,0894,Robert Banks,10,World History,76
11428,0894,Robert Banks,10,English 2,94
11429,0894,Robert Banks,10,Computer Science,93
11430,0894,Robert Banks,11,Precalculus,98
11431,0894,Robert Banks,11,Physics,99
11432,0894,Robert Banks,11,American History,76
11433,0894,Robert Banks,11,English 3,94
11434,0894,Robert Banks,11,Physical Education,91
11435,0895,Gary Caldwell,9,Algebra 1,88
11436,0895,Gary Caldwell,9,Biology,95
11437,0895,Gary Caldwell,9,World Geography,86
11438,0895,Gary Caldwell,9,English 1,92
11439,0895,Gary Caldwell,9,Studio Art,71
11440,0895,Gary Caldwell,10,Geometry,90
11441,0895,Gary Caldwell,10,Chemistry,90
11442,0895,Gary Caldwell,10,World History,91
11443,0895,Gary Caldwell,10,English 2,97
11444,0895,Gary Caldwell,10,Computer Science,74
11445,0896,Nathan Jones,9,Geometry,90
11446,0896,Nathan Jones,9,Biology,91
11447,0896,Nathan Jones,9,World Geography,86
11448,0896,Nathan Jones,9,English 1,76
11449,0896,Nathan Jones,9,Cooking,93
11450,0896,Nathan Jones,10,Algebra 2,93
11451,0896,Nathan Jones,10,Chemistry,93
11452,0896,Nathan Jones,10,World History,81
11453,0896,Nathan Jones,10,English 2,71
11454,0896,Nathan Jones,10,Yearbook,90
11455,0896,Nathan Jones,11,Precalculus,96
11456,0896,Nathan Jones,11,Physics,91
11457,0896,Nathan Jones,11,American History,85
11458,0896,Nathan Jones,11,English 3,72
11459,0896,Nathan Jones,11,Yearbook,90
11460,0896,Nathan Jones,12,Calculus,95
11461,0896,Nathan Jones,12,Anatomy,86
11462,0896,Nathan Jones,12,Economics,86
11463,0896,Nathan Jones,12,English 4,76
11464,0896,Nathan Jones,12,Cooking,90
11465,0897,James Eaton,9,Geometry,80
11466,0897,James Eaton,9,Biology,82
11467,0897,James Eaton,9,World Geography,95
11468,0897,James Eaton,9,English 1,84
11469,0897,James Eaton,9,Physical Education,97
11470,0897,James Eaton,10,Algebra 2,82
11471,0897,James Eaton,10,Chemistry,81
11472,0897,James Eaton,10,World History,94
11473,0897,James Eaton,10,English 2,84
11474,0897,James Eaton,10,Yearbook,98
11475,0898,Beverly Winters,9,Algebra 1,71
11476,0898,Beverly Winters,9,Biology,73
11477,0898,Beverly Winters,9,World Geography,90
11478,0898,Beverly Winters,9,English 1,100
11479,0898,Beverly Winters,9,Yearbook,74
11480,0899,Jack Hunt,9,Algebra 1,78
11481,0899,Jack Hunt,9,Biology,78
11482,0899,Jack Hunt,9,World Geography,81
11483,0899,Jack Hunt,9,English 1,98
11484,0899,Jack Hunt,9,Cooking,75
11485,0900,Diamond Garcia,9,Geometry,90
11486,0900,Diamond Garcia,9,Biology,86
11487,0900,Diamond Garcia,9,World Geography,83
11488,0900,Diamond Garcia,9,English 1,92
11489,0900,Diamond Garcia,9,Cooking,87
11490,0900,Diamond Garcia,10,Algebra 2,92
11491,0900,Diamond Garcia,10,Chemistry,87
11492,0900,Diamond Garcia,10,World History,88
11493,0900,Diamond Garcia,10,English 2,87
11494,0900,Diamond Garcia,10,Cooking,83
11495,0901,Laura Reid,9,Geometry,77
11496,0901,Laura Reid,9,Biology,86
11497,0901,Laura Reid,9,World Geography,84
11498,0901,Laura Reid,9,English 1,79
11499,0901,Laura Reid,9,Yearbook,79
11500,0901,Laura Reid,10,Algebra 2,80
11501,0901,Laura Reid,10,Chemistry,84
11502,0901,Laura Reid,10,World History,80
11503,0901,Laura Reid,10,English 2,74
11504,0901,Laura Reid,10,Yearbook,76
11505,0901,Laura Reid,11,Precalculus,82
11506,0901,Laura Reid,11,Physics,80
11507,0901,Laura Reid,11,American History,77
11508,0901,Laura Reid,11,English 3,79
11509,0901,Laura Reid,11,Studio Art,73
11510,0902,Lisa Brown,9,Algebra 1,80
11511,0902,Lisa Brown,9,Biology,74
11512,0902,Lisa Brown,9,World Geography,73
11513,0902,Lisa Brown,9,English 1,95
11514,0902,Lisa Brown,9,Physical Education,76
11515,0902,Lisa Brown,10,Geometry,81
11516,0902,Lisa Brown,10,Chemistry,75
11517,0902,Lisa Brown,10,World History,71
11518,0902,Lisa Brown,10,English 2,99
11519,0902,Lisa Brown,10,Music,81
11520,0902,Lisa Brown,11,Algebra 2,80
11521,0902,Lisa Brown,11,Physics,75
11522,0902,Lisa Brown,11,American History,73
11523,0902,Lisa Brown,11,English 3,94
11524,0902,Lisa Brown,11,Cooking,83
11525,0903,Carrie Hernandez,9,Algebra 1,96
11526,0903,Carrie Hernandez,9,Biology,84
11527,0903,Carrie Hernandez,9,World Geography,78
11528,0903,Carrie Hernandez,9,English 1,95
11529,0903,Carrie Hernandez,9,Physical Education,98
11530,0903,Carrie Hernandez,10,Geometry,99
11531,0903,Carrie Hernandez,10,Chemistry,85
11532,0903,Carrie Hernandez,10,World History,80
11533,0903,Carrie Hernandez,10,English 2,92
11534,0903,Carrie Hernandez,10,Cooking,100
11535,0904,Michelle Clark,9,Geometry,94
11536,0904,Michelle Clark,9,Biology,100
11537,0904,Michelle Clark,9,World Geography,83
11538,0904,Michelle Clark,9,English 1,73
11539,0904,Michelle Clark,9,Music,85
11540,0904,Michelle Clark,10,Algebra 2,96
11541,0904,Michelle Clark,10,Chemistry,99
11542,0904,Michelle Clark,10,World History,78
11543,0904,Michelle Clark,10,English 2,70
11544,0904,Michelle Clark,10,Physical Education,85
11545,0904,Michelle Clark,11,Precalculus,92
11546,0904,Michelle Clark,11,Physics,100
11547,0904,Michelle Clark,11,American History,81
11548,0904,Michelle Clark,11,English 3,70
11549,0904,Michelle Clark,11,Cooking,85
11550,0904,Michelle Clark,12,Calculus,89
11551,0904,Michelle Clark,12,Astronomy,100
11552,0904,Michelle Clark,12,American Government,82
11553,0904,Michelle Clark,12,English 4,70
11554,0904,Michelle Clark,12,Yearbook,85
11555,0905,Emily Peterson,9,Algebra 1,72
11556,0905,Emily Peterson,9,Biology,90
11557,0905,Emily Peterson,9,World Geography,84
11558,0905,Emily Peterson,9,English 1,86
11559,0905,Emily Peterson,9,Yearbook,97
11560,0905,Emily Peterson,10,Geometry,74
11561,0905,Emily Peterson,10,Chemistry,92
11562,0905,Emily Peterson,10,World History,84
11563,0905,Emily Peterson,10,English 2,88
11564,0905,Emily Peterson,10,Yearbook,97
11565,0905,Emily Peterson,11,Algebra 2,72
11566,0905,Emily Peterson,11,Physics,87
11567,0905,Emily Peterson,11,American History,84
11568,0905,Emily Peterson,11,English 3,90
11569,0905,Emily Peterson,11,Physical Education,100
11570,0906,Virginia Smith,9,Algebra 1,87
11571,0906,Virginia Smith,9,Biology,80
11572,0906,Virginia Smith,9,World Geography,80
11573,0906,Virginia Smith,9,English 1,71
11574,0906,Virginia Smith,9,Music,76
11575,0906,Virginia Smith,10,Geometry,91
11576,0906,Virginia Smith,10,Chemistry,82
11577,0906,Virginia Smith,10,World History,77
11578,0906,Virginia Smith,10,English 2,72
11579,0906,Virginia Smith,10,Computer Science,78
11580,0907,Dominique Mckinney,9,Geometry,70
11581,0907,Dominique Mckinney,9,Biology,80
11582,0907,Dominique Mckinney,9,World Geography,90
11583,0907,Dominique Mckinney,9,English 1,94
11584,0907,Dominique Mckinney,9,Physical Education,71
11585,0907,Dominique Mckinney,10,Algebra 2,70
11586,0907,Dominique Mckinney,10,Chemistry,76
11587,0907,Dominique Mckinney,10,World History,92
11588,0907,Dominique Mckinney,10,English 2,94
11589,0907,Dominique Mckinney,10,Computer Science,73
11590,0908,Shawn Doyle,9,Geometry,91
11591,0908,Shawn Doyle,9,Biology,98
11592,0908,Shawn Doyle,9,World Geography,83
11593,0908,Shawn Doyle,9,English 1,85
11594,0908,Shawn Doyle,9,Physical Education,100
11595,0909,Kaitlyn Hudson,9,Geometry,99
11596,0909,Kaitlyn Hudson,9,Biology,83
11597,0909,Kaitlyn Hudson,9,World Geography,71
11598,0909,Kaitlyn Hudson,9,English 1,83
11599,0909,Kaitlyn Hudson,9,Yearbook,71
11600,0909,Kaitlyn Hudson,10,Algebra 2,100
11601,0909,Kaitlyn Hudson,10,Chemistry,86
11602,0909,Kaitlyn Hudson,10,World History,75
11603,0909,Kaitlyn Hudson,10,English 2,84
11604,0909,Kaitlyn Hudson,10,Computer Science,70
11605,0909,Kaitlyn Hudson,11,Precalculus,95
11606,0909,Kaitlyn Hudson,11,Physics,85
11607,0909,Kaitlyn Hudson,11,American History,73
11608,0909,Kaitlyn Hudson,11,English 3,85
11609,0909,Kaitlyn Hudson,11,Cooking,75
11610,0909,Kaitlyn Hudson,12,Calculus,100
11611,0909,Kaitlyn Hudson,12,Astronomy,80
11612,0909,Kaitlyn Hudson,12,American Government,73
11613,0909,Kaitlyn Hudson,12,English 4,89
11614,0909,Kaitlyn Hudson,12,Cooking,77
11615,0910,Jeffrey Kelly,9,Geometry,90
11616,0910,Jeffrey Kelly,9,Biology,97
11617,0910,Jeffrey Kelly,9,World Geography,92
11618,0910,Jeffrey Kelly,9,English 1,81
11619,0910,Jeffrey Kelly,9,Music,77
11620,0910,Jeffrey Kelly,10,Algebra 2,88
11621,0910,Jeffrey Kelly,10,Chemistry,100
11622,0910,Jeffrey Kelly,10,World History,93
11623,0910,Jeffrey Kelly,10,English 2,82
11624,0910,Jeffrey Kelly,10,Yearbook,79
11625,0910,Jeffrey Kelly,11,Precalculus,87
11626,0910,Jeffrey Kelly,11,Physics,100
11627,0910,Jeffrey Kelly,11,American History,95
11628,0910,Jeffrey Kelly,11,English 3,85
11629,0910,Jeffrey Kelly,11,Physical Education,82
11630,0910,Jeffrey Kelly,12,Calculus,82
11631,0910,Jeffrey Kelly,12,Anatomy,100
11632,0910,Jeffrey Kelly,12,American Government,93
11633,0910,Jeffrey Kelly,12,English 4,86
11634,0910,Jeffrey Kelly,12,Music,81
11635,0911,Heather Roberson,9,Geometry,93
11636,0911,Heather Roberson,9,Biology,99
11637,0911,Heather Roberson,9,World Geography,73
11638,0911,Heather Roberson,9,English 1,95
11639,0911,Heather Roberson,9,Yearbook,71
11640,0912,Austin Reed,9,Algebra 1,73
11641,0912,Austin Reed,9,Biology,79
11642,0912,Austin Reed,9,World Geography,86
11643,0912,Austin Reed,9,English 1,80
11644,0912,Austin Reed,9,Studio Art,82
11645,0912,Austin Reed,10,Geometry,75
11646,0912,Austin Reed,10,Chemistry,84
11647,0912,Austin Reed,10,World History,86
11648,0912,Austin Reed,10,English 2,83
11649,0912,Austin Reed,10,Physical Education,80
11650,0912,Austin Reed,11,Algebra 2,74
11651,0912,Austin Reed,11,Physics,85
11652,0912,Austin Reed,11,American History,82
11653,0912,Austin Reed,11,English 3,84
11654,0912,Austin Reed,11,Computer Science,80
11655,0912,Austin Reed,12,Precalculus,79
11656,0912,Austin Reed,12,Environmental Science,88
11657,0912,Austin Reed,12,Economics,81
11658,0912,Austin Reed,12,English 4,80
11659,0912,Austin Reed,12,Yearbook,76
11660,0913,Thomas Walker,9,Algebra 1,91
11661,0913,Thomas Walker,9,Biology,76
11662,0913,Thomas Walker,9,World Geography,75
11663,0913,Thomas Walker,9,English 1,71
11664,0913,Thomas Walker,9,Music,76
11665,0913,Thomas Walker,10,Geometry,91
11666,0913,Thomas Walker,10,Chemistry,78
11667,0913,Thomas Walker,10,World History,78
11668,0913,Thomas Walker,10,English 2,73
11669,0913,Thomas Walker,10,Studio Art,74
11670,0913,Thomas Walker,11,Algebra 2,92
11671,0913,Thomas Walker,11,Physics,73
11672,0913,Thomas Walker,11,American History,75
11673,0913,Thomas Walker,11,English 3,73
11674,0913,Thomas Walker,11,Computer Science,71
11675,0913,Thomas Walker,12,Precalculus,92
11676,0913,Thomas Walker,12,Anatomy,73
11677,0913,Thomas Walker,12,American Government,76
11678,0913,Thomas Walker,12,English 4,78
11679,0913,Thomas Walker,12,Cooking,71
11680,0914,Abigail Sparks,9,Geometry,82
11681,0914,Abigail Sparks,9,Biology,94
11682,0914,Abigail Sparks,9,World Geography,80
11683,0914,Abigail Sparks,9,English 1,93
11684,0914,Abigail Sparks,9,Yearbook,76
11685,0914,Abigail Sparks,10,Algebra 2,86
11686,0914,Abigail Sparks,10,Chemistry,96
11687,0914,Abigail Sparks,10,World History,76
11688,0914,Abigail Sparks,10,English 2,89
11689,0914,Abigail Sparks,10,Computer Science,73
11690,0914,Abigail Sparks,11,Precalculus,88
11691,0914,Abigail Sparks,11,Physics,94
11692,0914,Abigail Sparks,11,American History,78
11693,0914,Abigail Sparks,11,English 3,84
11694,0914,Abigail Sparks,11,Computer Science,78
11695,0914,Abigail Sparks,12,Calculus,86
11696,0914,Abigail Sparks,12,Astronomy,98
11697,0914,Abigail Sparks,12,American Government,75
11698,0914,Abigail Sparks,12,English 4,86
11699,0914,Abigail Sparks,12,Computer Science,74
11700,0915,David Rojas,9,Geometry,78
11701,0915,David Rojas,9,Biology,78
11702,0915,David Rojas,9,World Geography,75
11703,0915,David Rojas,9,English 1,89
11704,0915,David Rojas,9,Music,96
11705,0916,Johnny Wood,9,Geometry,70
11706,0916,Johnny Wood,9,Biology,82
11707,0916,Johnny Wood,9,World Geography,88
11708,0916,Johnny Wood,9,English 1,72
11709,0916,Johnny Wood,9,Cooking,75
11710,0916,Johnny Wood,10,Algebra 2,72
11711,0916,Johnny Wood,10,Chemistry,81
11712,0916,Johnny Wood,10,World History,83
11713,0916,Johnny Wood,10,English 2,73
11714,0916,Johnny Wood,10,Cooking,74
11715,0916,Johnny Wood,11,Precalculus,76
11716,0916,Johnny Wood,11,Physics,79
11717,0916,Johnny Wood,11,American History,82
11718,0916,Johnny Wood,11,English 3,76
11719,0916,Johnny Wood,11,Computer Science,72
11720,0917,Nicholas King,9,Geometry,75
11721,0917,Nicholas King,9,Biology,92
11722,0917,Nicholas King,9,World Geography,77
11723,0917,Nicholas King,9,English 1,94
11724,0917,Nicholas King,9,Physical Education,74
11725,0917,Nicholas King,10,Algebra 2,71
11726,0917,Nicholas King,10,Chemistry,88
11727,0917,Nicholas King,10,World History,78
11728,0917,Nicholas King,10,English 2,91
11729,0917,Nicholas King,10,Yearbook,70
11730,0918,Alvin Rhodes,9,Algebra 1,72
11731,0918,Alvin Rhodes,9,Biology,88
11732,0918,Alvin Rhodes,9,World Geography,89
11733,0918,Alvin Rhodes,9,English 1,79
11734,0918,Alvin Rhodes,9,Cooking,81
11735,0918,Alvin Rhodes,10,Geometry,70
11736,0918,Alvin Rhodes,10,Chemistry,88
11737,0918,Alvin Rhodes,10,World History,85
11738,0918,Alvin Rhodes,10,English 2,78
11739,0918,Alvin Rhodes,10,Yearbook,77
11740,0918,Alvin Rhodes,11,Algebra 2,70
11741,0918,Alvin Rhodes,11,Physics,88
11742,0918,Alvin Rhodes,11,American History,80
11743,0918,Alvin Rhodes,11,English 3,82
11744,0918,Alvin Rhodes,11,Music,82
11745,0918,Alvin Rhodes,12,Precalculus,74
11746,0918,Alvin Rhodes,12,Anatomy,92
11747,0918,Alvin Rhodes,12,American Government,82
11748,0918,Alvin Rhodes,12,English 4,85
11749,0918,Alvin Rhodes,12,Music,84
11750,0919,Hannah Booker,9,Geometry,75
11751,0919,Hannah Booker,9,Biology,87
11752,0919,Hannah Booker,9,World Geography,83
11753,0919,Hannah Booker,9,English 1,81
11754,0919,Hannah Booker,9,Yearbook,71
11755,0920,Gregory Morse,9,Algebra 1,95
11756,0920,Gregory Morse,9,Biology,93
11757,0920,Gregory Morse,9,World Geography,72
11758,0920,Gregory Morse,9,English 1,74
11759,0920,Gregory Morse,9,Studio Art,84
11760,0921,Shelley Ford,9,Algebra 1,95
11761,0921,Shelley Ford,9,Biology,76
11762,0921,Shelley Ford,9,World Geography,90
11763,0921,Shelley Ford,9,English 1,84
11764,0921,Shelley Ford,9,Physical Education,89
11765,0922,Dana Wolfe,9,Algebra 1,85
11766,0922,Dana Wolfe,9,Biology,87
11767,0922,Dana Wolfe,9,World Geography,71
11768,0922,Dana Wolfe,9,English 1,87
11769,0922,Dana Wolfe,9,Computer Science,86
11770,0922,Dana Wolfe,10,Geometry,81
11771,0922,Dana Wolfe,10,Chemistry,85
11772,0922,Dana Wolfe,10,World History,70
11773,0922,Dana Wolfe,10,English 2,89
11774,0922,Dana Wolfe,10,Studio Art,81
11775,0922,Dana Wolfe,11,Algebra 2,83
11776,0922,Dana Wolfe,11,Physics,83
11777,0922,Dana Wolfe,11,American History,72
11778,0922,Dana Wolfe,11,English 3,88
11779,0922,Dana Wolfe,11,Yearbook,78
11780,0923,Stephanie Turner,9,Geometry,96
11781,0923,Stephanie Turner,9,Biology,86
11782,0923,Stephanie Turner,9,World Geography,97
11783,0923,Stephanie Turner,9,English 1,100
11784,0923,Stephanie Turner,9,Cooking,96
11785,0923,Stephanie Turner,10,Algebra 2,100
11786,0923,Stephanie Turner,10,Chemistry,83
11787,0923,Stephanie Turner,10,World History,96
11788,0923,Stephanie Turner,10,English 2,100
11789,0923,Stephanie Turner,10,Cooking,100
11790,0924,Mary Miller,9,Geometry,85
11791,0924,Mary Miller,9,Biology,81
11792,0924,Mary Miller,9,World Geography,97
11793,0924,Mary Miller,9,English 1,78
11794,0924,Mary Miller,9,Studio Art,96
11795,0925,Benjamin Herring,9,Geometry,91
11796,0925,Benjamin Herring,9,Biology,73
11797,0925,Benjamin Herring,9,World Geography,93
11798,0925,Benjamin Herring,9,English 1,90
11799,0925,Benjamin Herring,9,Computer Science,100
11800,0925,Benjamin Herring,10,Algebra 2,93
11801,0925,Benjamin Herring,10,Chemistry,73
11802,0925,Benjamin Herring,10,World History,95
11803,0925,Benjamin Herring,10,English 2,92
11804,0925,Benjamin Herring,10,Computer Science,95
11805,0926,George Fowler,9,Algebra 1,74
11806,0926,George Fowler,9,Biology,86
11807,0926,George Fowler,9,World Geography,80
11808,0926,George Fowler,9,English 1,91
11809,0926,George Fowler,9,Yearbook,99
11810,0927,Samuel Barnes,9,Geometry,82
11811,0927,Samuel Barnes,9,Biology,79
11812,0927,Samuel Barnes,9,World Geography,96
11813,0927,Samuel Barnes,9,English 1,90
11814,0927,Samuel Barnes,9,Yearbook,71
11815,0927,Samuel Barnes,10,Algebra 2,84
11816,0927,Samuel Barnes,10,Chemistry,84
11817,0927,Samuel Barnes,10,World History,94
11818,0927,Samuel Barnes,10,English 2,88
11819,0927,Samuel Barnes,10,Computer Science,70
11820,0927,Samuel Barnes,11,Precalculus,84
11821,0927,Samuel Barnes,11,Physics,79
11822,0927,Samuel Barnes,11,American History,98
11823,0927,Samuel Barnes,11,English 3,86
11824,0927,Samuel Barnes,11,Computer Science,70
11825,0928,Gregory Taylor,9,Geometry,79
11826,0928,Gregory Taylor,9,Biology,84
11827,0928,Gregory Taylor,9,World Geography,77
11828,0928,Gregory Taylor,9,English 1,91
11829,0928,Gregory Taylor,9,Physical Education,78
11830,0928,Gregory Taylor,10,Algebra 2,78
11831,0928,Gregory Taylor,10,Chemistry,82
11832,0928,Gregory Taylor,10,World History,78
11833,0928,Gregory Taylor,10,English 2,92
11834,0928,Gregory Taylor,10,Cooking,81
11835,0928,Gregory Taylor,11,Precalculus,81
11836,0928,Gregory Taylor,11,Physics,83
11837,0928,Gregory Taylor,11,American History,81
11838,0928,Gregory Taylor,11,English 3,91
11839,0928,Gregory Taylor,11,Studio Art,80
11840,0929,Roger Golden,9,Geometry,77
11841,0929,Roger Golden,9,Biology,73
11842,0929,Roger Golden,9,World Geography,85
11843,0929,Roger Golden,9,English 1,72
11844,0929,Roger Golden,9,Studio Art,73
11845,0929,Roger Golden,10,Algebra 2,75
11846,0929,Roger Golden,10,Chemistry,72
11847,0929,Roger Golden,10,World History,90
11848,0929,Roger Golden,10,English 2,70
11849,0929,Roger Golden,10,Yearbook,77
11850,0930,Ashley Miller,9,Geometry,92
11851,0930,Ashley Miller,9,Biology,95
11852,0930,Ashley Miller,9,World Geography,82
11853,0930,Ashley Miller,9,English 1,73
11854,0930,Ashley Miller,9,Computer Science,73
11855,0930,Ashley Miller,10,Algebra 2,97
11856,0930,Ashley Miller,10,Chemistry,90
11857,0930,Ashley Miller,10,World History,77
11858,0930,Ashley Miller,10,English 2,71
11859,0930,Ashley Miller,10,Physical Education,74
11860,0930,Ashley Miller,11,Precalculus,95
11861,0930,Ashley Miller,11,Physics,86
11862,0930,Ashley Miller,11,American History,82
11863,0930,Ashley Miller,11,English 3,70
11864,0930,Ashley Miller,11,Yearbook,79
11865,0931,Edward Barry,9,Algebra 1,84
11866,0931,Edward Barry,9,Biology,83
11867,0931,Edward Barry,9,World Geography,81
11868,0931,Edward Barry,9,English 1,77
11869,0931,Edward Barry,9,Computer Science,84
11870,0931,Edward Barry,10,Geometry,80
11871,0931,Edward Barry,10,Chemistry,81
11872,0931,Edward Barry,10,World History,86
11873,0931,Edward Barry,10,English 2,76
11874,0931,Edward Barry,10,Studio Art,88
11875,0932,Kathryn Gonzalez,9,Geometry,89
11876,0932,Kathryn Gonzalez,9,Biology,83
11877,0932,Kathryn Gonzalez,9,World Geography,97
11878,0932,Kathryn Gonzalez,9,English 1,100
11879,0932,Kathryn Gonzalez,9,Cooking,88
11880,0932,Kathryn Gonzalez,10,Algebra 2,87
11881,0932,Kathryn Gonzalez,10,Chemistry,81
11882,0932,Kathryn Gonzalez,10,World History,100
11883,0932,Kathryn Gonzalez,10,English 2,97
11884,0932,Kathryn Gonzalez,10,Computer Science,89
11885,0932,Kathryn Gonzalez,11,Precalculus,86
11886,0932,Kathryn Gonzalez,11,Physics,80
11887,0932,Kathryn Gonzalez,11,American History,100
11888,0932,Kathryn Gonzalez,11,English 3,94
